episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,policy_reward_min/default,policy_reward_min/opponent_1,policy_reward_min/opponent_3,policy_reward_min/opponent_2,policy_reward_max/default,policy_reward_max/opponent_1,policy_reward_max/opponent_3,policy_reward_max/opponent_2,policy_reward_mean/default,policy_reward_mean/opponent_1,policy_reward_mean/opponent_3,policy_reward_mean/opponent_2,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_default_reward,hist_stats/policy_opponent_1_reward,hist_stats/policy_opponent_3_reward,hist_stats/policy_opponent_2_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default/allreduce_latency,info/learner/default/grad_gnorm,info/learner/default/cur_lr,info/learner/default/mean_q,info/learner/default/min_q,info/learner/default/max_q,info/learner/default/mean_td_error
0.0,-1.414799988269806,-0.29940869497216266,584.5652173913044,23,0,15000,60000,False,23,1,4034a40d33a943e191e0e3993d86ab03,2025-11-23_21-53-24,1763902404,86.09519147872925,86.09519147872925,21728,DESKTOP-RQAORCC,192.168.55.187,86.09519147872925,0,1,2ef1a_00000,-1.0,-1.0,-1.0,-1.0,0.9936000108718872,0.9936000108718872,0.0,0.9890000224113464,0.10617254820524477,-0.034974999725818634,-0.7,-0.31610666314760844,"[-0.05840003490447998, -0.16079998016357422, -0.5468000173568726, -0.6599999666213989, 0.0, 0.0, -0.012799978256225586, 0.0, -0.2064000368118286, 0.0, -0.04639995098114014, -1.3199999928474426, 0.0, 0.0, 0.0, -0.02199995517730713, -0.7264000177383423, 0.0, -0.7948000431060791, -1.414799988269806, 0.0, 0.0, -0.9168000221252441]","[29, 80, 274, 330, 1000, 1000, 7, 1000, 103, 1000, 23, 660, 1000, 1000, 1000, 11, 363, 1000, 398, 708, 1000, 1000, 459]","[0.97079998254776, 0.97079998254776, -1.0, 0.9196000099182129, 0.9196000099182129, -1.0, 0.7265999913215637, 0.7265999913215637, 0.6700000166893005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9936000108718872, -1.0, 0.0, 0.0, 0.8967999815940857, 0.8967999815940857, 0.0, 0.0, 0.9768000245094299, 0.3400000035762787, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9890000224113464, 0.6367999911308289, 0.6367999911308289, -1.0, 0.0, 0.0, 0.6025999784469604, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5415999889373779, -1.0, -1.0]","[-1.0, -1.0, 0.6700000166893005, -1.0, 0.0, 0.9936000108718872, -1.0, 0.0, 0.3400000035762787, 0.0, 0.0, 0.0, 0.0, 0.6025999784469604, 0.29260000586509705, 0.5415999889373779]","[-1.0, -1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0]","[-1.0, 0.0, -1.0, 0.0, 0.9768000245094299, -1.0, 0.0, 0.9890000224113464, -1.0, -1.0, 0.0, 0.0, -1.0, -1.0, 0.29260000586509705]",0.24407578811386166,8.119133133288502,0.12135539048196221,8.21397386057762,0.0,21.135,3028.208,15000,60000,64,256,15000,1,15.4603305785124,45.01570247933885,0.0,2.487009,0.0001,0.235413059592247,-0.5196458101272583,0.5248598456382751,0.4957823157310486
0.0,-1.9404000006616116,-0.3443119951337576,572.24,27,0,30000,120000,False,50,2,4034a40d33a943e191e0e3993d86ab03,2025-11-23_21-54-45,1763902485,80.87590765953064,166.9710991382599,21728,DESKTOP-RQAORCC,192.168.55.187,166.9710991382599,0,2,2ef1a_00000,-1.0,-1.0,-1.0,-1.0,0.9976000189781189,0.9936000108718872,0.9972000122070312,0.9976000189781189,0.03532478698871584,-0.1776235283297651,-0.41170476013351054,-0.2379857110125678,"[-0.05840003490447998, -0.16079998016357422, -0.5468000173568726, -0.6599999666213989, 0.0, 0.0, -0.012799978256225586, 0.0, -0.2064000368118286, 0.0, -0.04639995098114014, -1.3199999928474426, 0.0, 0.0, 0.0, -0.02199995517730713, -0.7264000177383423, 0.0, -0.7948000431060791, -1.414799988269806, 0.0, 0.0, -0.9168000221252441, -1.3299999833106995, 0.0, -0.015599966049194336, -0.004799962043762207, -1.7403999865055084, 0.0, -1.8687999993562698, -1.1796000003814697, -1.9404000006616116, -0.10280001163482666, -0.011999964714050293, -0.00839996337890625, -0.24240005016326904, 0.0, -0.015599966049194336, 0.0, 0.0, -0.015599966049194336, -1.4480000138282776, -0.0055999755859375, 0.0, 0.0, 0.0, -0.36000001430511475, -0.03919994831085205, 0.0, 0.0]","[29, 80, 274, 330, 1000, 1000, 7, 1000, 103, 1000, 23, 660, 1000, 1000, 1000, 11, 363, 1000, 398, 708, 1000, 1000, 459, 665, 1000, 8, 3, 870, 1000, 935, 590, 970, 52, 6, 4, 121, 1000, 8, 1000, 1000, 8, 724, 3, 1000, 1000, 1000, 180, 20, 1000, 1000]","[0.97079998254776, 0.97079998254776, -1.0, 0.9196000099182129, 0.9196000099182129, -1.0, 0.7265999913215637, 0.7265999913215637, 0.6700000166893005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9936000108718872, -1.0, 0.0, 0.0, 0.8967999815940857, 0.8967999815940857, 0.0, 0.0, 0.9768000245094299, 0.3400000035762787, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9890000224113464, 0.6367999911308289, 0.6367999911308289, -1.0, 0.0, 0.0, 0.6025999784469604, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5415999889373779, -1.0, -1.0, 0.33500000834465027, 0.0, 0.0, 0.0, 0.9922000169754028, -1.0, 0.9976000189781189, -1.0, -1.0, -1.0, 0.1298000067472458, 0.0, 0.0, 0.06560000032186508, 0.06560000032186508, -1.0, 0.41019999980926514, -1.0, 0.02979999966919422, -1.0, -1.0, 0.9485999941825867, 0.9485999941825867, -1.0, 0.9940000176429749, 0.9940000176429749, 0.9958000183105469, 0.9958000183105469, 0.8787999749183655, 0.8787999749183655, -1.0, -1.0, 0.0, 0.0, 0.0, 0.9922000169754028, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.9922000169754028, -1.0, 0.2759999930858612, 0.9972000122070312, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8199999928474426, -1.0, 0.980400025844574, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-1.0, -1.0, 0.6700000166893005, -1.0, 0.0, 0.9936000108718872, -1.0, 0.0, 0.3400000035762787, 0.0, 0.0, 0.0, 0.0, 0.6025999784469604, 0.29260000586509705, 0.5415999889373779, -1.0, -1.0, 0.0, -1.0, 0.1298000067472458, 0.0, 0.0, -1.0, 0.41019999980926514, -1.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.980400025844574, 0.0, 0.0]","[-1.0, -1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.33500000834465027, -1.0, 0.02979999966919422, -1.0, 0.0, 0.0, 0.9922000169754028, 0.9972000122070312, 0.0, -1.0, -1.0]","[-1.0, 0.0, -1.0, 0.0, 0.9768000245094299, -1.0, 0.0, 0.9890000224113464, -1.0, -1.0, 0.0, 0.0, -1.0, -1.0, 0.29260000586509705, 0.9922000169754028, -1.0, 0.9976000189781189, -1.0, -1.0, 0.9922000169754028, 0.0, -1.0, 0.2759999930858612, -1.0, -1.0, 0.0, 0.8199999928474426]",0.24185669528461745,7.9458095638126744,0.12121084890860817,8.125803308370294,0.0,15.108,4236.102,30000,120000,128,512,30000,2,13.11140350877193,47.50000000000001,0.0,0.0462751,0.0001,0.14841578900814056,-0.23865598440170288,0.41085612773895264,-0.0306384414434433
0.0,-1.9404000006616116,-0.3364888850461554,538.7283950617284,31,0,45000,180000,False,81,3,4034a40d33a943e191e0e3993d86ab03,2025-11-23_21-56-05,1763902565,79.88448572158813,246.85558485984802,21728,DESKTOP-RQAORCC,192.168.55.187,246.85558485984802,0,3,2ef1a_00000,-1.0,-1.0,-1.0,-1.0,0.9976000189781189,0.9944000244140625,0.9972000122070312,0.9976000189781189,0.07694897999302769,-0.2888464270425694,-0.46583199851214885,-0.30885957213158305,"[-0.05840003490447998, -0.16079998016357422, -0.5468000173568726, -0.6599999666213989, 0.0, 0.0, -0.012799978256225586, 0.0, -0.2064000368118286, 0.0, -0.04639995098114014, -1.3199999928474426, 0.0, 0.0, 0.0, -0.02199995517730713, -0.7264000177383423, 0.0, -0.7948000431060791, -1.414799988269806, 0.0, 0.0, -0.9168000221252441, -1.3299999833106995, 0.0, -0.015599966049194336, -0.004799962043762207, -1.7403999865055084, 0.0, -1.8687999993562698, -1.1796000003814697, -1.9404000006616116, -0.10280001163482666, -0.011999964714050293, -0.00839996337890625, -0.24240005016326904, 0.0, -0.015599966049194336, 0.0, 0.0, -0.015599966049194336, -1.4480000138282776, -0.0055999755859375, 0.0, 0.0, 0.0, -0.36000001430511475, -0.03919994831085205, 0.0, 0.0, 0.0, -0.46519994735717773, -0.011199951171875, -0.8755999803543091, -1.5067999958992004, 0.0, 0.0, -0.021600008010864258, -0.009199976921081543, -0.22800004482269287, -0.015200018882751465, -0.48000001907348633, -0.16359996795654297, -0.17599999904632568, -0.011999964714050293, -1.671999990940094, -0.5712000131607056, -0.006000041961669922, -0.23440003395080566, -0.261199951171875, 0.0, -0.005200028419494629, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2807999849319458, -1.3636000156402588, -1.681199997663498, 0.0]","[29, 80, 274, 330, 1000, 1000, 7, 1000, 103, 1000, 23, 660, 1000, 1000, 1000, 11, 363, 1000, 398, 708, 1000, 1000, 459, 665, 1000, 8, 3, 870, 1000, 935, 590, 970, 52, 6, 4, 121, 1000, 8, 1000, 1000, 8, 724, 3, 1000, 1000, 1000, 180, 20, 1000, 1000, 1000, 233, 6, 438, 754, 1000, 1000, 11, 5, 114, 8, 240, 82, 88, 6, 836, 286, 3, 117, 131, 1000, 3, 1000, 1000, 1000, 1000, 1000, 141, 682, 841, 1000]","[0.97079998254776, 0.97079998254776, -1.0, 0.9196000099182129, 0.9196000099182129, -1.0, 0.7265999913215637, 0.7265999913215637, 0.6700000166893005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9936000108718872, -1.0, 0.0, 0.0, 0.8967999815940857, 0.8967999815940857, 0.0, 0.0, 0.9768000245094299, 0.3400000035762787, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9890000224113464, 0.6367999911308289, 0.6367999911308289, -1.0, 0.0, 0.0, 0.6025999784469604, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5415999889373779, -1.0, -1.0, 0.33500000834465027, 0.0, 0.0, 0.0, 0.9922000169754028, -1.0, 0.9976000189781189, -1.0, -1.0, -1.0, 0.1298000067472458, 0.0, 0.0, 0.06560000032186508, 0.06560000032186508, -1.0, 0.41019999980926514, -1.0, 0.02979999966919422, -1.0, -1.0, 0.9485999941825867, 0.9485999941825867, -1.0, 0.9940000176429749, 0.9940000176429749, 0.9958000183105469, 0.9958000183105469, 0.8787999749183655, 0.8787999749183655, -1.0, -1.0, 0.0, 0.0, 0.0, 0.9922000169754028, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.9922000169754028, -1.0, 0.2759999930858612, 0.9972000122070312, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8199999928474426, -1.0, 0.980400025844574, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7674000263214111, 0.7674000263214111, -1.0, 0.9944000244140625, -1.0, 0.5622000098228455, 0.5622000098228455, -1.0, 0.24660000205039978, 0.24660000205039978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9891999959945679, -1.0, 0.9954000115394592, 0.9954000115394592, -1.0, -1.0, 0.8859999775886536, 0.8859999775886536, 0.9923999905586243, 0.9923999905586243, -1.0, -1.0, 0.7599999904632568, 0.7599999904632568, -1.0, 0.9182000160217285, 0.9182000160217285, -1.0, 0.9120000004768372, 0.9120000004768372, 0.9940000176429749, -1.0, 0.164000004529953, -1.0, 0.7143999934196472, 0.7143999934196472, -1.0, 0.996999979019165, 0.996999979019165, -1.0, 0.8827999830245972, 0.8827999830245972, 0.8694000244140625, 0.0, 0.0, 0.9973999857902527, 0.9973999857902527, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8596000075340271, 0.8596000075340271, 0.3181999921798706, 0.3181999921798706, -1.0, 0.15940000116825104, 0.15940000116825104, 0.0, 0.0, 0.0, 0.0]","[-1.0, -1.0, 0.6700000166893005, -1.0, 0.0, 0.9936000108718872, -1.0, 0.0, 0.3400000035762787, 0.0, 0.0, 0.0, 0.0, 0.6025999784469604, 0.29260000586509705, 0.5415999889373779, -1.0, -1.0, 0.0, -1.0, 0.1298000067472458, 0.0, 0.0, -1.0, 0.41019999980926514, -1.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.980400025844574, 0.0, 0.0, 0.0, 0.0, -1.0, 0.9944000244140625, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8694000244140625, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0]","[-1.0, -1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.33500000834465027, -1.0, 0.02979999966919422, -1.0, 0.0, 0.0, 0.9922000169754028, 0.9972000122070312, 0.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0]","[-1.0, 0.0, -1.0, 0.0, 0.9768000245094299, -1.0, 0.0, 0.9890000224113464, -1.0, -1.0, 0.0, 0.0, -1.0, -1.0, 0.29260000586509705, 0.9922000169754028, -1.0, 0.9976000189781189, -1.0, -1.0, 0.9922000169754028, 0.0, -1.0, 0.2759999930858612, -1.0, -1.0, 0.0, 0.8199999928474426, 0.0, -1.0, 0.0, 0.0, 0.9891999959945679, -1.0, -1.0, -1.0, -1.0, -1.0, 0.9940000176429749, -1.0, 0.164000004529953, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0]",0.24003005987082054,7.817149409151134,0.12111081508968674,8.087141860296958,0.0,13.0,4923.073,45000,180000,192,768,45000,3,14.137500000000001,48.08749999999999,0.0,0.010856176,0.0001,0.13222509622573853,-0.4156424105167389,0.44933101534843445,-0.010066961869597435
0.0,-1.9404000006616116,-0.35233999978750946,506.3,35,0,60000,240000,False,116,4,4034a40d33a943e191e0e3993d86ab03,2025-11-23_21-57-25,1763902645,79.72588515281677,326.5814700126648,21728,DESKTOP-RQAORCC,192.168.55.187,326.5814700126648,0,4,2ef1a_00000,-1.0,-1.0,-1.0,-1.0,0.9976000189781189,0.996999979019165,0.9972000122070312,0.9976000189781189,0.05405984215409033,-0.3060920635859172,-0.3914999971831484,-0.3403527265245264,"[-0.7264000177383423, 0.0, -0.7948000431060791, -1.414799988269806, 0.0, 0.0, -0.9168000221252441, -1.3299999833106995, 0.0, -0.015599966049194336, -0.004799962043762207, -1.7403999865055084, 0.0, -1.8687999993562698, -1.1796000003814697, -1.9404000006616116, -0.10280001163482666, -0.011999964714050293, -0.00839996337890625, -0.24240005016326904, 0.0, -0.015599966049194336, 0.0, 0.0, -0.015599966049194336, -1.4480000138282776, -0.0055999755859375, 0.0, 0.0, 0.0, -0.36000001430511475, -0.03919994831085205, 0.0, 0.0, 0.0, -0.46519994735717773, -0.011199951171875, -0.8755999803543091, -1.5067999958992004, 0.0, 0.0, -0.021600008010864258, -0.009199976921081543, -0.22800004482269287, -0.015200018882751465, -0.48000001907348633, -0.16359996795654297, -0.17599999904632568, -0.011999964714050293, -1.671999990940094, -0.5712000131607056, -0.006000041961669922, -0.23440003395080566, -0.261199951171875, 0.0, -0.005200028419494629, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2807999849319458, -1.3636000156402588, -1.681199997663498, 0.0, 0.0, -0.18719995021820068, -0.018800020217895508, -1.7087999880313873, -0.0820000171661377, -0.0055999755859375, 0.0, -0.018000006675720215, 0.0, -0.19200003147125244, 0.0, 0.0, -0.3028000593185425, -0.017600059509277344, 0.0, -0.4359999895095825, -1.4819999933242798, -0.2696000337600708, 0.0, -1.1359999775886536, 0.0, -0.006000041961669922, 0.0, -1.6184000074863434, -0.006000041961669922, -0.4071999788284302, -0.012400031089782715, -0.6964000463485718, -1.2063999772071838, -0.10759997367858887, -0.009199976921081543, 0.0, -0.00839996337890625, -0.026800036430358887, -1.0508000254631042]","[363, 1000, 398, 708, 1000, 1000, 459, 665, 1000, 8, 3, 870, 1000, 935, 590, 970, 52, 6, 4, 121, 1000, 8, 1000, 1000, 8, 724, 3, 1000, 1000, 1000, 180, 20, 1000, 1000, 1000, 233, 6, 438, 754, 1000, 1000, 11, 5, 114, 8, 240, 82, 88, 6, 836, 286, 3, 117, 131, 1000, 3, 1000, 1000, 1000, 1000, 1000, 141, 682, 841, 1000, 1000, 94, 10, 855, 41, 3, 1000, 9, 1000, 96, 1000, 1000, 152, 9, 1000, 218, 741, 135, 1000, 568, 1000, 3, 1000, 809, 3, 204, 6, 348, 603, 54, 5, 1000, 4, 14, 526]","[0.6367999911308289, 0.6367999911308289, -1.0, 0.0, 0.0, 0.6025999784469604, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5415999889373779, -1.0, -1.0, 0.33500000834465027, 0.0, 0.0, 0.0, 0.9922000169754028, -1.0, 0.9976000189781189, -1.0, -1.0, -1.0, 0.1298000067472458, 0.0, 0.0, 0.06560000032186508, 0.06560000032186508, -1.0, 0.41019999980926514, -1.0, 0.02979999966919422, -1.0, -1.0, 0.9485999941825867, 0.9485999941825867, -1.0, 0.9940000176429749, 0.9940000176429749, 0.9958000183105469, 0.9958000183105469, 0.8787999749183655, 0.8787999749183655, -1.0, -1.0, 0.0, 0.0, 0.0, 0.9922000169754028, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.9922000169754028, -1.0, 0.2759999930858612, 0.9972000122070312, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8199999928474426, -1.0, 0.980400025844574, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7674000263214111, 0.7674000263214111, -1.0, 0.9944000244140625, -1.0, 0.5622000098228455, 0.5622000098228455, -1.0, 0.24660000205039978, 0.24660000205039978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9891999959945679, -1.0, 0.9954000115394592, 0.9954000115394592, -1.0, -1.0, 0.8859999775886536, 0.8859999775886536, 0.9923999905586243, 0.9923999905586243, -1.0, -1.0, 0.7599999904632568, 0.7599999904632568, -1.0, 0.9182000160217285, 0.9182000160217285, -1.0, 0.9120000004768372, 0.9120000004768372, 0.9940000176429749, -1.0, 0.164000004529953, -1.0, 0.7143999934196472, 0.7143999934196472, -1.0, 0.996999979019165, 0.996999979019165, -1.0, 0.8827999830245972, 0.8827999830245972, 0.8694000244140625, 0.0, 0.0, 0.9973999857902527, 0.9973999857902527, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8596000075340271, 0.8596000075340271, 0.3181999921798706, 0.3181999921798706, -1.0, 0.15940000116825104, 0.15940000116825104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9064000248908997, 0.9905999898910522, 0.9905999898910522, -1.0, 0.14560000598430634, 0.14560000598430634, -1.0, 0.9589999914169312, -1.0, 0.9972000122070312, 0.9972000122070312, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.9909999966621399, -1.0, 0.0, 0.0, 0.0, 0.9039999842643738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8485999703407288, 0.9911999702453613, 0.9911999702453613, -1.0, 0.0, 0.0, 0.7820000052452087, -1.0, 0.2590000033378601, 0.2590000033378601, -1.0, 0.8651999831199646, -1.0, 0.0, 0.0, 0.0, 0.4320000112056732, -1.0, 0.0, 0.0, 0.0, 0.0, 0.996999979019165, 0.0, 0.0, 0.0, 0.1907999962568283, -1.0, -1.0, 0.996999979019165, 0.996999979019165, -1.0, -1.0, 0.7964000105857849, 0.7964000105857849, -1.0, -1.0, 0.9937999844551086, 0.9937999844551086, -1.0, 0.6517999768257141, 0.6517999768257141, 0.3968000113964081, 0.3968000113964081, 0.9462000131607056, 0.9462000131607056, -1.0, 0.9954000115394592, -1.0, -1.0, 0.0, 0.0, 0.0, 0.9958000183105469, -1.0, 0.9865999817848206, 0.9865999817848206, 0.4745999872684479, -1.0]","[0.6025999784469604, 0.29260000586509705, 0.5415999889373779, -1.0, -1.0, 0.0, -1.0, 0.1298000067472458, 0.0, 0.0, -1.0, 0.41019999980926514, -1.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.980400025844574, 0.0, 0.0, 0.0, 0.0, -1.0, 0.9944000244140625, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8694000244140625, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, 0.0, -1.0, 0.9589999914169312, -1.0, 0.0, 0.9039999842643738, 0.0, 0.8485999703407288, -1.0, -1.0, 0.0, -1.0, -1.0, 0.996999979019165, -1.0, 0.1907999962568283, -1.0, -1.0, -1.0, 0.9958000183105469]","[-1.0, 0.33500000834465027, -1.0, 0.02979999966919422, -1.0, 0.0, 0.0, 0.9922000169754028, 0.9972000122070312, 0.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.9064000248908997, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.7820000052452087, -1.0, -1.0, 0.9954000115394592, -1.0]","[-1.0, 0.0, 0.0, -1.0, -1.0, 0.29260000586509705, 0.9922000169754028, -1.0, 0.9976000189781189, -1.0, -1.0, 0.9922000169754028, 0.0, -1.0, 0.2759999930858612, -1.0, -1.0, 0.0, 0.8199999928474426, 0.0, -1.0, 0.0, 0.0, 0.9891999959945679, -1.0, -1.0, -1.0, -1.0, -1.0, 0.9940000176429749, -1.0, 0.164000004529953, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.9909999966621399, -1.0, 0.0, -1.0, -1.0, 0.8651999831199646, 0.0, 0.4320000112056732, -1.0, -1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.4745999872684479, -1.0]",0.23664476866744683,7.654373429110869,0.12001297717089758,8.041097331445625,0.0,13.15,4866.907,60000,240000,256,1024,60000,4,13.983928571428573,48.033035714285724,0.0,0.0141489515,0.0001,0.07197010517120361,-0.3439697325229645,0.37569528818130493,-0.028001917526125908
